"CustomerId","CardNo","IsCreditCard","Balance"
15811842,204993,0,23
15648794,268333,1,50641.53
15648794,281840,0,50643.53
15771211,962999,0,87004.96
15588614,172078,1,4
15588614,911926,0,29
15630698,944144,0,55094.795
15630698,161916,0,55061.795
15694200,674938,0,89059.91
15694200,792972,0,89068.91
15721426,784059,0,63179.32
15721426,600468,0,63157.32
15725997,858679,1,50403.385
15725997,998981,0,50406.385
15762138,243902,1,8
15762138,791341,0,12
15750649,181889,1,5
15685706,223136,1,119025.79
15641835,168936,0,141003.26
15586821,889171,0,5
15586821,435389,0,1
15569678,960386,1,83430.295
15569678,937843,0,83415.295
15793842,495369,1,38168.345
15793842,141641,0,38173.345
15667554,513822,1,2
15667554,777988,0,5
15794479,621665,1,74547.85
15794479,499295,0,74543.85
15585041,213469,0,7
15585041,798725,0,12
15780650,221101,1,12
15780846,535783,0,63295.405
15780846,852023,0,63301.405
15805260,572066,1,143258.67
15621629,389012,1,40922.455
15621629,785884,0,40934.455
15662151,806034,0,29
15747174,543400,1,190331.89
15651585,164662,1,117227.18
15649738,448467,1,34
15633108,863873,1,139854.17
15769254,373870,0,101876.36
15704746,659940,1,83734.83
15704746,503567,0,83752.83
15637644,508661,0,20
15637644,619238,0,17
15609562,321083,1,116377.07
15787459,449293,0,88472.82
15762902,471132,0,7
15762902,354111,0,24
15738605,717258,1,61822.18
15738605,797012,0,61830.18
15724889,886594,0,13
15724889,568016,0,1
15730735,733543,1,72307.84
15689147,733427,1,33
15730397,483540,1,109714.61
15762169,330403,1,72511.32
15762169,357074,0,72525.32
15589320,803677,1,0
15799211,785043,1,187491.63
15798310,700407,1,82862.455
15798310,226151,0,82869.455
15609998,198011,1,68857.205
15609998,668872,0,68854.205
15583548,841349,1,59305
15583548,777662,0,59297
15761763,605138,1,82223.765
15761763,408187,0,82193.765
15764409,549039,1,108294.5
15710161,442298,1,17
15710161,328706,0,31
15735246,638572,0,2
15735246,442677,0,33
15791700,193629,1,59065.735
15791700,697299,0,59073.735
15670753,400512,1,63649.89
15670753,780178,0,63659.89
15573876,478930,1,1
15770174,193407,1,141392.06
15641114,326858,1,130108.5
15682435,699370,1,71906.385
15682435,205735,0,71895.385
15751788,415724,1,48733.015
15751788,697440,0,48725.015
15672598,647021,1,55991.725
15672598,317420,0,55995.725
15762803,228502,1,32
15812982,876643,0,16
15812982,224702,0,16
15597901,315914,1,19
15597901,770381,0,29
15731507,710932,0,94148.84
15731507,510212,0,94174.84
15809826,431365,1,109738.52
15764237,867333,0,8
15769917,618814,0,63563.395
15769917,631582,0,63575.395
15641850,577690,1,49131.52
15641850,692365,0,49136.52
15770974,826685,0,85431.04
15770974,382363,0,85442.04
15803749,294643,1,87554.06
15684999,918963,0,31339.48
15684999,660887,0,31308.48
15770225,461696,1,3
15627484,985606,1,113329.93
15610337,434186,1,52433.245
15610337,776908,0,52448.245
15752488,518511,1,51169.925
15752488,977223,0,51178.925
15610056,124685,0,125247.82
15806049,532660,1,140533.89
15736069,352181,1,66126.61
15736069,802744,0,66145.61
15763662,956992,1,19531.645
15763662,630484,0,19533.645
15615575,841868,1,33
15691723,672909,1,49870.53
15691723,388982,0,49873.53
15774098,185370,0,125396.49
15750808,527281,1,131376.37
15744368,668696,1,49163.255
15744368,315780,0,49177.255
15610594,534140,1,17
15756125,290795,1,70450.08
15756125,681135,0,70443.08
15623277,358522,1,6
15623277,253193,0,33
15795954,978533,1,172276.01
15671969,624453,1,4
15671969,598757,0,1
15791268,508557,0,61224.88
15791268,337376,0,61237.88
15713655,847150,1,16
15713655,705397,0,20
15633930,574400,1,78806.795
15633930,457965,0,78798.795
15712849,436595,0,126571.7
15639077,219629,1,158599.82
15808784,885734,1,163585.61
15648577,121359,1,13
15670345,236812,0,127228.45
15633112,717455,1,59102.985
15633112,996972,0,59111.985
15714397,619927,1,50539.04
15714397,963880,0,50537.04
15780038,209982,1,119241.85
15756305,688709,1,1
15756305,438042,0,12
15578799,708120,1,53774.73
15800326,275319,1,25
15800326,659477,0,24
15785485,108211,0,69450.405
15785485,305793,0,69446.405
15783958,758812,0,65472.405
15783958,658976,0,65491.405
15727546,889072,1,31
15727546,567757,0,30
15739576,637596,1,18
15739576,438668,0,9
15631333,672426,1,130888.19
15604782,149479,0,187277.94
15589643,967748,1,22
15589643,376397,0,26
15585533,663360,0,73878.82
15585533,492367,0,73876.82
15681506,149390,1,25
15630551,965806,1,163158.27
15698349,283589,1,22
15698349,420625,0,10
15776631,518574,0,119574.15
15762216,542257,1,129568.76
15623927,336254,1,1
15623927,346930,0,31
15681402,134963,1,33057.945
15681402,235028,0,33072.945
15586264,349047,1,70235.99
15586264,404250,0,70216.99
15594685,697763,0,30
15812945,864998,1,5
15734628,844400,1,3
15734628,994536,0,6
15629323,467383,1,58238.715
15629323,585356,0,58245.715
15666823,398978,1,15
15666823,751889,0,19
15777553,811484,1,61912.62
15777553,168147,0,61894.62
15613097,658063,0,27
15622217,530553,0,44402.475
15622217,449837,0,44379.475
15703588,219707,1,76839.915
15703588,149100,0,76830.915
15570835,685577,1,112049.72
15679299,497205,0,61913.035
15679299,242756,0,61946.035
15808044,325459,1,106835.26
15579208,366482,1,13
15684951,936247,1,34463.385
15684951,709100,0,34478.385
15667620,553372,1,5
15667620,571536,0,28
15582960,275046,0,62943.715
15582960,152042,0,62943.715
15590730,231307,1,3
15763747,336019,1,5
15778320,596519,0,74279.82
15778320,285802,0,74271.82
15642787,775419,0,133070.66
15624633,369123,1,74989.58
15766765,459433,1,60274.23
15783615,846053,1,64710.455
15783615,557728,0,64699.455
15640161,581779,0,157977.83
15619889,113814,1,19
15619889,613787,0,23
15579166,343930,1,35384.585
15579166,154703,0,35383.585
15789097,771371,0,34
15789097,176122,0,16
15674880,814898,1,4
15674880,426500,0,16
15778157,433955,1,90725.52
15779064,841668,1,34
15779064,239714,0,22
15801265,855566,1,28919.11
15801265,941029,0,28919.11
15589204,528678,1,131781.72
15664543,574446,0,28
15664543,166011,0,20
15582714,194409,0,55028.37
15582714,457330,0,55026.37
15797595,666515,1,65816.815
15797595,695497,0,65809.815
15614034,726468,1,82295.75
15614034,894312,0,82290.75
15763171,338685,1,57167.475
15763171,933950,0,57188.475
15647266,395961,1,67986.58
15647266,422531,0,67972.58
15757577,255161,1,8
15736656,955120,0,9
15635078,263302,0,124716.48
15680141,633772,1,147952.42
15576945,728249,1,11
15602034,603673,1,126563.92
15732020,144515,0,53491.055
15732020,463012,0,53487.055
15611029,182955,1,70015.175
15611029,881485,0,70023.175
15621210,811123,1,61756.36
15621210,114830,0,61732.36
15569222,615452,1,147116.91
15664639,377925,0,128517.84
15724223,781016,0,16
15644621,935228,1,53391.005
15644621,400916,0,53403.005
15756056,106421,1,17
15700353,247862,1,11
15700353,643637,0,29
15624388,524777,1,77726.66
15624388,322955,0,77715.66
15627212,749783,1,55225.24
15627212,768934,0,55216.24
15648005,869020,1,4
15648005,611466,0,22
15681446,738133,1,157109.52
15775888,370045,1,85641.6
15749019,779250,1,93811.42
15709928,838718,1,26
15784676,606985,1,62662.015
15784676,719030,0,62660.015
15748116,433791,1,148165.84
15612193,341347,1,57782.665
15612193,982914,0,57806.665
15762984,704373,0,2
15613713,329291,1,22493.44
15613713,537692,0,22491.44
15664204,621363,1,1
15639415,987544,1,162446.35
15806332,710992,1,26
15614929,740733,1,48120.91
15614929,231814,0,48127.91
15695492,519245,1,78305.715
15695492,389396,0,78302.715
15635972,992961,1,20
15616380,109325,0,19
15581440,332034,1,55245.625
15581440,853430,0,55245.625
15654390,322539,1,154604.76
15660688,811511,0,26
15806307,542378,1,15
15647975,430412,0,147047.32
15595728,114363,0,119279.31
15735388,256959,1,54356.425
15735388,772083,0,54359.425
15788535,838543,1,7
15788535,898114,0,4
15765902,956011,1,81529.41
15765902,532856,0,81535.41
15642345,959769,1,46540.67
15642345,907147,0,46529.67
15641250,936114,1,179585.31
15706163,998455,0,56815.965
15706163,417488,0,56839.965
15746708,151895,1,59984.74
15746708,772653,0,59983.74
15775203,895110,0,129209.48
15787907,522225,1,68634.52
15787907,440390,0,68632.52
15646764,865879,1,119038.75
15678284,562361,1,74623.5
15726791,990945,1,157960.45
15813144,486657,1,92614.86
15669342,590494,1,127895.93
15710366,270329,1,19
15614934,976417,1,71387.905
15614934,995042,0,71373.905
15588701,510357,1,9
15588701,433813,0,29
15665438,233941,0,163181.85
15644896,554284,1,108588.86
15670205,232298,1,55317.495
15670205,650581,0,55320.495
15635776,750929,1,77430.12
15635776,665839,0,77429.12
15791053,194758,1,61485.855
15791053,251782,0,61482.855
15644005,218871,0,8
15796343,173667,0,82790.93
15751057,177181,0,102502.34
15623430,271740,1,31
15623430,675219,0,30
15682600,549999,1,159509.79
15769312,918197,1,5
15708212,295006,1,59120.51
15708212,795012,0,59130.51
15650258,314093,1,56559.2
15650258,540869,0,56564.2
15604345,165396,1,32888.785
15604345,599776,0,32913.785
15578297,551323,1,62794.69
15578297,251366,0,62798.69
15671789,727620,1,47153.955
15671789,208625,0,47154.955
15726186,172710,1,133437.57
15764618,507681,1,18
15764618,392000,0,30
15730738,289993,1,34
15637650,990371,0,47387.38
15637650,530340,0,47380.38
15606267,195752,1,98664.74
15625904,236681,0,74713.9
15654463,818077,1,14
15654463,367738,0,3
15774151,434412,0,179946.85
15693259,820017,1,128208.23
15642468,475320,0,132744.26
15758531,123396,1,32
15758531,428120,0,10
15728352,292306,0,120514.81
15637240,738799,1,124550.13
15595588,917407,0,0
15778395,697608,1,88833.56
15711825,546291,1,41117.755
15711825,419035,0,41126.755
15599251,168287,1,92387.93
15599251,736147,0,92375.93
15570004,630026,1,21
15570004,287320,0,8
15656912,331083,1,11
15656912,879757,0,5
15657342,793746,1,74012.095
15657342,893408,0,73993.095
15716284,183455,1,7
15716284,932783,0,30
15672374,732862,0,85023.42
15672374,348552,0,85032.42
15732476,632105,0,26
15732476,859835,0,32
15747724,112666,1,25
15633877,172238,1,95398.82
15672516,791234,1,45203.64
15672516,897166,0,45214.64
15607827,186189,1,66755.885
15607827,495045,0,66739.885
15751336,751006,0,16
15646539,527718,1,96307.26
15756901,545420,0,91559.84
15809286,101422,0,69169.32
15809286,608328,0,69152.32
15759021,232071,1,21
15725039,320891,1,35850.87
15725039,575681,0,35842.87
15579130,616963,1,119003.84
15754112,353956,1,29
15735522,979953,0,72837.035
15735522,537912,0,72831.035
15613326,523289,1,69087.405
15613326,790621,0,69098.405
15739502,986970,1,67543.105
15739502,928651,0,67523.105
15670914,585682,1,12
15670914,547751,0,7
15604073,444597,1,67604.835
15604073,335978,0,67614.835
15806027,751063,1,27
15574886,256340,1,94507.47
15707120,120371,1,117643.39
15800845,393462,1,55722.775
15800845,475562,0,55702.775
15603914,118615,1,4
15603914,892979,0,2
15722765,288680,0,68439.495
15722765,742367,0,68431.495
15783305,561616,1,98778.51
15574842,418728,1,158295.42
15607837,863651,1,52822.835
15607837,284764,0,52815.835
15714877,192739,1,22
15782941,648037,1,32
15782941,536170,0,30
15630167,920079,1,69863.95
15630167,137058,0,69871.95
15759038,981635,1,70932.23
15759038,531350,0,70907.23
15661821,143098,1,132597.67
15728006,612486,1,180518.9
15712176,218627,1,27
15712176,136493,0,25
15689351,554977,0,46434.86
15689351,964627,0,46423.86
15782247,284139,1,26
15769064,488208,1,67655.68
15769064,531392,0,67681.68
15718153,503114,1,128924.84
15613189,715877,1,56612.93
15661734,890058,1,65712.375
15661734,857543,0,65706.375
15592645,445301,0,17
15768387,363688,0,24
15768387,617522,0,20
15792525,989832,1,97377.66
15586976,695435,1,0
15586976,964557,0,17
15790659,308194,0,23
15691446,258511,1,24
15691446,634813,0,9
15772632,495722,1,28
15772632,825528,0,12
15706587,450397,0,10
15706587,871027,0,18
15572461,318647,0,102723.65
15654409,913799,1,67842.72
15568025,342987,1,40859.23
15568025,168719,0,40870.23
15715769,287168,0,75270.54
15667458,164581,1,62017.59
15667458,715085,0,62040.59
15567980,142389,0,50397.75
15567980,625361,0,50376.75
15679294,871953,1,107263.85
15606507,740223,1,17
15578825,606557,1,140003.66
15619935,827875,1,126257.87
15636089,494410,0,145775.03
15727490,752792,0,27
15591766,466834,0,60593.445
15591766,188469,0,60590.445
15641629,476719,0,1
15641629,528086,0,24
15813303,986903,1,3
15756920,927230,0,35358.74
15756920,624704,0,35339.74
15726403,137534,1,64951.605
15726403,468923,0,64964.605
15592765,456418,1,62761.405
15592765,565461,0,62758.405
15704442,557449,1,169417.33
15641136,560867,0,6
15725818,590611,1,53538.65
15725818,541750,0,53543.65
15612071,309139,0,95156.77
15719809,202794,0,72591.045
15719809,537706,0,72610.045
15716518,134455,0,5
15716518,950258,0,33
15742210,120993,1,32984.315
15742210,701815,0,33015.315
15630617,833910,1,70235.405
15630617,506250,0,70219.405
15720838,894035,0,139831.63
15595537,619494,1,171802.84
15623196,933330,1,74624.485
15623196,445061,0,74630.485
15679249,433111,1,81588.23
15679249,211486,0,81603.23
15693199,739853,1,31
15693199,570794,0,31
15661219,550968,1,21
15661219,770955,0,4
15617136,183917,1,61492.47
15760294,878917,1,145156.28
15652808,259715,1,126673.37
15657139,430381,0,42214.4
15657139,848166,0,42196.4
15803790,259212,1,44872.43
15803790,280688,0,44869.43
15764105,534202,1,11
15764105,690788,0,0
15672610,356905,0,59331.4
15672610,684409,0,59341.4
15766896,613128,1,20
15766896,627201,0,13
15587735,538001,1,48446.565
15587735,816343,0,48453.565
15659501,987196,0,142294.45
15745001,584255,1,8
15651140,667645,1,8
15571148,222222,0,15
15571148,617420,0,31
15776824,563710,1,61390.185
15776824,893895,0,61365.185
15633141,406111,1,174931.26
15764174,798568,1,21
15764174,264256,0,20
15778155,898826,1,54462.085
15778155,991508,0,54488.085
15715920,759836,1,98079.66
15671917,422986,1,123876.19
15666548,522904,1,111942.13
15625623,288114,0,26
15625623,689603,0,3
15748123,412796,1,22
15648735,916725,1,34
15634974,654468,0,75158.34
15713378,672395,0,6
15753370,605851,1,57407.88
15753370,616989,0,57394.88
15782659,159007,1,16
15583364,587251,0,55968.965
15583364,227323,0,55940.965
15625942,866990,0,30
15720284,633519,0,67987.53
15720284,132025,0,67983.53
15679642,194952,1,27
15628007,550367,0,32
15661974,524464,1,57055.74
15689341,877964,1,23
15607993,150459,1,39739.48
15607993,695404,0,39743.48
15693267,351743,1,60559.925
15693267,793543,0,60549.925
15769522,617994,1,59269.735
15769522,514392,0,59269.735
15755825,700725,1,12
15755825,189550,0,17
15598175,436718,1,52553.035
15598175,751253,0,52559.035
15744327,974007,1,21
15798666,782442,1,29
15577064,972739,1,52360.325
15577064,625773,0,52357.325
15759436,150165,1,95815.76
15690231,374526,1,83528.305
15690231,960770,0,83545.305
15751561,388480,1,51257.63
15751561,534087,0,51257.63
15739068,120174,1,148058.45
15758056,953368,0,9
15758056,165947,0,7
15742269,389253,1,6
15726490,551365,1,25
15726490,478411,0,15
15738411,947945,0,52263.395
15738411,114120,0,52280.395
15727919,329466,0,30
15727919,512014,0,27
15709396,454457,1,16
15654106,792769,0,74780.26
15654106,804054,0,74784.26
15621653,175681,1,43986.195
15621653,603638,0,43980.195
15598086,605997,1,68641.57
15752300,239860,1,74417.16
15752300,500580,0,74442.16
15658693,856280,0,4
15631838,338796,0,54109.045
15631838,461200,0,54087.045
15803804,424464,1,103234.71
15578809,270155,0,67404.105
15578809,914025,0,67406.105
15752026,732289,0,12
15723706,196031,1,45066.32
15723706,416354,0,45086.32
15752838,357157,1,20
15569571,146358,1,43683.51
15569571,961915,0,43705.51
15769703,434422,0,111291.59
15679770,846055,0,131589.59
15791102,216025,1,95032.8
15655192,669110,0,18
15709487,855267,0,40126.185
15709487,917238,0,40134.185
15687130,809125,1,31
15687130,296249,0,18
15755178,195136,1,23
15634772,562316,0,61335.695
15634772,927000,0,61341.695
15617197,192783,1,33
15631240,673922,1,12
15784301,206132,1,25
15631310,130585,1,20
15756560,548605,1,40880.42
15756560,384281,0,40876.42
15732270,208433,1,5
15732270,861673,0,7
15739357,959233,0,145157.85
15771540,856073,1,74460.22
15771540,877233,0,74472.22
15567486,803911,1,34
15714634,131715,1,89908.24
15727021,856120,1,119028.28
15650670,699081,1,52611.43
15650670,552553,0,52643.43
15711834,954343,0,19
15729763,613108,1,116127.93
15646566,623569,0,187931.55
15645463,593141,1,23
15645463,731449,0,10
15672144,792661,1,72232.02
15672144,661680,0,72241.02
15596088,662259,0,77093.9
15614878,260016,1,180540.29
15635240,215321,0,18
15775905,496859,1,65031.435
15775905,163239,0,65035.435
15700657,736374,1,110092.69
15611905,397193,1,174866.46
15652527,140550,0,108750.98
15785865,454035,1,45670.565
15785865,791735,0,45657.565
15645942,860689,1,28
15688691,310872,0,110628.41
15592736,750643,1,103011.04
15673529,335680,1,59904.85
15724145,201716,1,74664.275
15724145,396008,0,74673.275
15704629,275709,0,116410.55
15597896,403017,1,63907.035
15597896,241916,0,63897.035
15731790,262889,1,66326.68
15731790,136407,0,66298.68
15634719,156414,1,13
15634719,424624,0,7
15703205,737116,1,113412.14
15567333,113640,1,2
15567333,527239,0,26
15754537,522738,0,2
15754537,541395,0,18
15612030,232502,1,31
15612030,789462,0,8
15573242,600518,1,68482.735
15573242,385508,0,68487.735
15601892,556466,0,28
15601892,461555,0,29
15663885,113332,1,25
15701096,869543,1,123873.64
15710450,323138,1,120845.89
15790846,750364,1,148451.55
15658956,148665,1,47893.69
15755223,812971,0,75490.495
15755223,218823,0,75469.495
15787318,368560,1,103178.35
15737310,294272,1,130239.28
15763665,601337,0,68351.255
15763665,738715,0,68370.255
15668818,233817,1,100186.225
15668818,364606,0,100174.225
15765812,342363,1,12
15765812,618890,0,26
15704844,633321,0,40490.78
15704844,738803,0,40488.78
15744582,492419,1,25
15616700,528521,1,13
15616700,446517,0,9
15683521,211350,1,142577.71
15583049,915283,0,80227.035
15583049,582461,0,80238.035
15643752,611797,1,116172.23
15620398,134439,1,98690.47
15715707,442232,1,59419.515
15715707,236604,0,59419.515
15814209,740542,1,118882.92
15733768,821815,1,27
15733768,358121,0,25
15755242,497795,1,23
15755242,761622,0,6
15729412,866811,1,107206.38
15746564,865007,1,108029.78
15588446,469769,0,9
15588446,680106,0,4
15665221,900390,0,129847.72
15640846,347265,1,106480.31
15700209,433105,1,48507.575
15700209,948979,0,48521.575
